Date,Open,High,Low,Close,Volume,Adjusted Close
1997-05-27,812.77,813.32,805.97,806.13,0.0,365.81
1997-05-26,806.43,812.87,805.73,812.19,0.0,368.56
1997-05-23,801.95,804.98,800.27,803.96,0.0,364.82
1997-05-22,804.09,807.98,799.69,800.84,0.0,363.41
1997-05-21,795.0,806.01,794.09,803.93,0.0,364.81
1997-05-20,791.97,796.45,784.46,787.45,0.0,357.33
1997-05-16,801.27,801.27,792.78,794.3,0.0,360.44
1997-05-15,792.82,796.12,790.11,795.02,0.0,360.77
1997-05-14,788.69,799.56,787.5,796.86,0.0,361.6
1997-05-13,791.99,792.71,783.59,786.03,0.0,356.69
1997-05-12,783.42,788.08,781.13,788.08,0.0,357.62
1997-05-09,776.0,782.49,775.87,780.81,0.0,354.32
1997-05-07,779.89,780.22,774.28,775.99,0.0,352.13
1997-05-06,786.45,786.82,778.4,781.76,0.0,354.75
1997-05-05,776.68,779.62,775.04,779.57,0.0,353.76
1997-05-02,770.3,773.79,768.24,771.57,0.0,350.12
1997-05-01,773.45,774.56,768.36,772.74,0.0,350.66
1997-04-29,754.55,764.04,753.14,763.34,0.0,346.39
1997-04-28,752.91,755.51,749.76,749.76,0.0,340.23
1997-04-25,759.31,760.37,750.8,752.62,0.0,341.53
1997-04-24,760.2,766.74,760.15,763.16,0.0,346.31
1997-04-23,762.79,764.83,758.94,758.94,0.0,344.39
1997-04-22,745.99,751.19,745.99,748.69,0.0,339.74
1997-04-21,737.93,745.32,736.38,744.92,0.0,338.03
1997-04-18,736.14,745.26,734.01,741.79,0.0,336.61
1997-04-17,734.13,740.9,733.84,739.63,0.0,335.63
1997-04-16,738.15,739.35,727.98,729.58,0.0,331.07
1997-04-15,724.64,737.98,723.19,736.37,0.0,334.15
1997-04-14,713.35,718.09,712.21,716.21,0.0,325.0
1997-04-11,735.17,736.9,723.3,724.38,0.0,328.71
1997-04-10,734.31,737.49,732.27,733.47,0.0,332.84
1997-04-09,731.33,739.71,731.33,738.69,0.0,335.2
1997-04-08,730.62,730.72,724.83,727.61,0.0,330.18
1997-04-07,722.77,728.71,717.27,727.59,0.0,330.17
1997-04-04,704.2,716.15,702.29,708.43,0.0,321.47
1997-04-03,704.09,707.11,698.05,702.11,0.0,318.61
1997-04-02,716.01,721.94,704.65,708.55,0.0,321.53
1997-04-01,698.72,714.67,698.6,708.6,0.0,321.55
1997-03-27,740.19,744.08,736.26,740.99,0.0,336.25
1997-03-26,728.3,740.84,725.19,734.4,0.0,333.26
1997-03-25,722.84,728.39,722.06,727.84,0.0,330.28
1997-03-24,726.45,727.1,710.87,715.22,0.0,324.55
1997-03-21,713.5,732.46,707.81,727.3,0.0,330.04
1997-03-20,726.72,727.94,700.54,710.31,0.0,322.33
1997-03-19,741.32,741.89,728.5,735.04,0.0,333.55
1997-03-18,754.72,755.22,740.46,741.73,0.0,336.58
1997-03-17,767.53,768.85,750.57,753.4,0.0,341.88
1997-03-14,748.26,767.01,747.72,766.06,0.0,347.62
1997-03-13,749.3,762.34,749.3,758.03,0.0,343.98
1997-03-12,768.59,769.25,759.29,759.41,0.0,344.61
1997-03-11,776.52,779.02,773.96,774.2,0.0,351.32
1997-03-10,764.16,772.76,763.61,769.96,0.0,349.39
1997-03-07,762.54,765.34,755.4,764.96,0.0,347.13
1997-03-06,762.65,765.89,759.66,764.67,0.0,346.99
1997-03-05,749.95,756.39,747.31,755.23,0.0,342.71
1997-03-04,742.69,753.71,741.77,753.4,0.0,341.88
1997-03-03,736.36,737.63,733.02,736.26,0.0,334.1
1997-02-28,744.49,744.49,736.73,737.46,0.0,334.65
1997-02-27,750.41,751.42,743.34,747.15,0.0,339.04
1997-02-26,750.25,755.73,745.1,750.51,0.0,340.57
1997-02-25,741.38,750.19,740.12,750.19,0.0,340.42
1997-02-24,728.22,736.5,725.19,733.51,0.0,332.85
1997-02-21,729.22,733.68,723.77,728.92,0.0,330.77
1997-02-20,734.22,738.24,731.24,733.71,0.0,332.94
1997-02-19,734.07,738.58,729.95,738.23,0.0,335.0
1997-02-18,736.35,742.4,735.01,735.42,0.0,333.72
1997-02-17,719.89,732.75,719.65,731.99,0.0,332.16
1997-02-14,714.63,721.33,713.36,719.49,0.0,326.49
1997-02-13,709.66,712.83,706.26,712.5,0.0,323.32
1997-02-12,704.31,706.05,702.88,705.58,0.0,320.18
1997-02-11,699.15,700.31,695.62,698.72,0.0,317.07
1997-02-10,692.36,698.21,692.04,695.04,0.0,315.4
1997-02-07,689.2,694.31,687.4,694.25,0.0,315.04
1997-02-06,687.09,688.74,684.09,687.22,0.0,311.85
1997-02-05,684.42,689.95,683.44,689.49,0.0,312.88
1997-02-04,677.64,681.98,677.47,680.22,0.0,308.67
1997-02-03,674.94,676.47,671.49,674.77,0.0,306.2
1997-01-31,677.94,677.94,669.81,675.68,0.0,306.61
1997-01-30,676.11,678.43,672.11,675.09,0.0,306.34
1997-01-29,675.47,678.04,670.81,672.63,0.0,305.23
1997-01-28,679.57,685.81,674.81,683.18,0.0,310.01
1997-01-27,675.17,683.33,674.97,682.48,0.0,309.7
1997-01-24,677.84,678.83,672.9,676.68,0.0,307.07
1997-01-23,679.0,686.01,677.95,685.02,0.0,310.85
1997-01-22,679.8,685.1,678.3,681.28,0.0,309.15
1997-01-21,674.07,674.11,665.66,672.32,0.0,305.09
1997-01-20,674.06,675.62,672.86,673.63,0.0,305.68
1997-01-17,671.6,673.36,667.45,670.08,0.0,304.07
1997-01-16,660.07,669.57,659.46,669.55,0.0,303.83
1997-01-15,663.7,664.47,659.87,661.67,0.0,300.25
1997-01-14,652.26,658.25,651.76,657.83,0.0,298.51
1997-01-13,650.84,654.4,650.84,652.76,0.0,296.21
1997-01-10,652.85,652.85,640.67,646.69,0.0,293.46
1997-01-09,651.11,652.06,644.59,650.08,0.0,294.99
1997-01-08,651.88,654.03,649.63,652.34,0.0,296.02
1997-01-07,651.25,652.3,646.61,648.29,0.0,294.18
1997-01-06,651.35,654.61,649.59,652.84,0.0,296.25
1997-01-03,637.47,645.95,635.41,645.95,0.0,293.12
1997-01-02,639.71,642.52,632.81,634.41,0.0,287.88
1996-12-30,643.79,648.32,643.32,648.24,0.0,294.16
1996-12-27,636.58,640.72,635.44,639.09,0.0,290.01
1996-12-24,634.8,635.02,632.07,633.95,0.0,287.68
1996-12-23,630.51,635.34,630.51,635.03,0.0,288.17
1996-12-20,633.22,634.39,630.54,632.71,0.0,287.11
1996-12-19,618.4,625.56,616.51,625.56,0.0,283.87
1996-12-18,616.01,618.43,615.08,618.43,0.0,280.63
1996-12-17,610.62,613.58,608.24,612.94,0.0,278.14
1996-12-16,613.58,616.64,611.68,616.12,0.0,279.58
1996-12-13,602.21,607.03,595.82,606.65,0.0,275.29
1996-12-12,609.79,614.13,605.59,611.41,0.0,277.45
1996-12-11,612.5,614.4,603.77,610.56,0.0,277.06
1996-12-10,628.06,629.22,620.85,622.33,0.0,282.4
1996-12-09,623.64,624.28,620.6,623.9,0.0,283.11
1996-12-06,614.78,617.57,589.73,616.26,0.0,279.65
1996-12-05,630.81,636.33,627.36,628.44,0.0,285.17
1996-12-04,630.07,632.89,629.66,630.81,0.0,286.25
1996-12-03,631.18,636.75,630.74,636.37,0.0,288.77
1996-12-02,631.0,631.87,626.9,627.24,0.0,284.63
1996-11-29,627.52,631.21,627.49,631.06,0.0,286.36
1996-11-28,616.37,625.23,615.9,624.23,0.0,283.26
1996-11-27,625.65,626.08,615.89,618.4,0.0,280.62
1996-11-26,626.42,627.57,622.8,627.1,0.0,284.57
1996-11-25,622.86,623.31,620.69,623.27,0.0,282.83
1996-11-22,609.01,615.75,607.95,615.47,0.0,279.29
1996-11-21,606.24,610.87,603.09,608.24,0.0,276.01
1996-11-20,611.1,611.57,605.12,606.59,0.0,275.26
1996-11-19,610.86,611.8,608.58,609.46,0.0,276.56
1996-11-18,609.12,611.36,605.8,610.04,0.0,276.83
1996-11-15,609.54,611.48,607.87,608.88,0.0,276.3
1996-11-14,603.29,605.24,602.4,604.91,0.0,274.5
1996-11-13,598.83,602.02,597.58,602.02,0.0,273.19
1996-11-12,599.4,599.69,596.86,597.59,0.0,271.18
1996-11-11,593.7,597.5,592.87,597.1,0.0,270.95
1996-11-08,594.58,596.36,591.57,592.71,0.0,268.96
1996-11-07,589.33,589.53,586.48,588.6,0.0,267.1
1996-11-06,589.42,590.78,587.42,589.43,0.0,267.47
1996-11-05,582.24,586.09,581.92,586.03,0.0,265.93
1996-11-04,581.67,582.8,580.47,581.32,0.0,263.79
1996-11-01,580.84,585.13,580.38,581.31,0.0,263.79
1996-10-31,576.86,579.81,575.8,577.02,0.0,261.84
1996-10-30,583.99,586.61,576.48,577.09,0.0,261.87
1996-10-29,585.66,585.77,580.16,581.75,0.0,263.99
1996-10-28,590.27,591.62,588.77,591.15,0.0,268.25
1996-10-25,583.85,590.42,581.46,590.18,0.0,267.81
1996-10-24,580.69,587.87,580.22,585.16,0.0,265.54
1996-10-23,589.14,589.14,583.27,583.57,0.0,264.81
1996-10-22,592.55,593.11,589.45,593.11,0.0,269.14
1996-10-21,596.68,597.8,592.3,592.43,0.0,268.83
1996-10-18,590.66,596.08,590.61,594.33,0.0,269.7
1996-10-17,589.84,591.01,588.86,589.74,0.0,267.61
1996-10-16,592.55,593.16,589.28,590.48,0.0,267.95
1996-10-15,592.44,594.73,591.08,592.45,0.0,268.84
1996-10-14,586.11,589.56,584.98,588.91,0.0,267.24
1996-10-11,583.23,588.19,582.85,587.2,0.0,266.46
1996-10-10,585.09,586.58,581.47,584.37,0.0,265.18
1996-10-09,587.91,590.76,587.17,587.84,0.0,266.75
1996-10-08,584.89,589.57,582.55,589.15,0.0,267.35
1996-10-07,588.23,588.59,585.35,587.46,0.0,266.58
1996-10-04,581.19,585.35,579.38,584.93,0.0,265.43
1996-10-03,582.14,582.88,579.73,581.59,0.0,263.92
1996-10-02,580.98,583.12,579.94,581.91,0.0,264.06
1996-10-01,576.01,577.36,575.05,576.93,0.0,261.8
1996-09-30,572.23,576.96,571.95,576.96,0.0,261.81
1996-09-27,572.12,573.63,571.5,571.92,0.0,259.53
1996-09-26,572.08,574.25,569.96,571.37,0.0,259.28
1996-09-25,565.37,572.21,565.08,570.61,0.0,258.93
1996-09-24,564.66,564.75,562.17,563.97,0.0,255.92
1996-09-23,565.52,565.98,560.6,565.7,0.0,256.7
1996-09-20,564.93,566.41,563.96,565.7,0.0,256.7
1996-09-19,563.49,565.86,561.88,563.81,0.0,255.85
1996-09-18,564.21,565.61,561.05,563.16,0.0,255.55
1996-09-17,570.95,570.95,562.85,564.27,0.0,256.06
1996-09-16,566.73,568.36,565.91,568.17,0.0,257.83
1996-09-13,559.33,566.53,558.25,566.05,0.0,256.86
1996-09-12,564.99,565.54,562.56,564.9,0.0,256.34
1996-09-11,563.1,565.51,559.56,562.07,0.0,255.06
1996-09-10,566.61,567.21,561.85,562.26,0.0,255.14
1996-09-09,557.08,561.93,556.41,561.64,0.0,254.86
1996-09-06,549.97,554.47,546.3,553.39,0.0,251.12
1996-09-05,555.18,555.68,551.41,553.08,0.0,250.98
1996-09-04,555.96,556.04,553.81,554.16,0.0,251.47
1996-09-03,552.58,553.14,546.7,550.98,0.0,250.02
1996-09-02,552.68,555.3,551.87,554.98,0.0,251.84
1996-08-30,554.75,556.21,550.84,550.99,0.0,250.03
1996-08-29,563.8,563.8,557.72,558.95,0.0,253.64
1996-08-28,564.29,565.34,563.06,563.38,0.0,255.65
1996-08-27,556.03,561.58,555.75,560.41,0.0,254.3
1996-08-26,558.35,558.97,556.19,556.19,0.0,252.39
1996-08-23,569.13,569.25,560.0,560.73,0.0,254.45
1996-08-22,559.5,565.83,557.76,564.95,0.0,256.36
1996-08-21,565.64,565.64,558.48,559.48,0.0,253.88
1996-08-20,562.8,565.94,561.46,565.72,0.0,256.71
1996-08-19,559.48,561.78,558.53,560.85,0.0,254.5
1996-08-16,555.61,559.05,555.25,557.42,0.0,252.95
1996-08-15,553.98,555.12,552.58,554.8,0.0,251.76
1996-08-14,548.16,549.78,547.72,549.45,0.0,249.33
1996-08-13,550.97,552.96,548.95,549.28,0.0,249.25
1996-08-12,549.18,553.08,548.3,548.71,0.0,248.99
1996-08-09,547.51,551.12,546.35,549.48,0.0,249.34
1996-08-08,553.71,554.16,549.89,550.2,0.0,249.67
1996-08-07,550.79,554.06,550.11,553.44,0.0,251.14
1996-08-06,549.72,550.09,546.43,547.79,0.0,248.58
1996-08-05,552.74,555.84,548.35,550.12,0.0,249.63
1996-08-02,542.83,551.7,541.7,550.45,0.0,249.78
1996-08-01,538.64,540.07,533.95,540.07,0.0,245.07
1996-07-31,528.77,535.76,528.12,535.73,0.0,243.1
1996-07-30,524.76,527.61,523.3,526.5,0.0,238.92
1996-07-29,523.41,525.93,521.47,525.92,0.0,238.65
1996-07-26,526.96,526.96,520.9,521.2,0.0,236.51
1996-07-25,511.7,523.93,511.19,523.61,0.0,237.6
1996-07-24,519.26,519.26,508.81,512.8,0.0,232.7
1996-07-23,522.79,527.09,522.67,525.41,0.0,238.42
1996-07-22,533.56,534.9,524.14,525.62,0.0,238.52
1996-07-19,535.01,537.6,533.08,534.05,0.0,242.34
1996-07-18,527.52,531.61,527.51,529.4,0.0,240.23
1996-07-17,527.52,532.59,526.33,527.11,0.0,239.19
1996-07-16,524.91,530.88,517.19,528.27,0.0,239.72
1996-07-15,547.04,547.37,539.12,539.24,0.0,244.7
1996-07-12,545.57,547.92,541.76,547.01,0.0,248.22
1996-07-11,556.37,557.79,549.25,549.38,0.0,249.3
1996-07-10,556.97,557.76,554.52,554.52,0.0,251.63
1996-07-09,555.18,557.71,554.91,556.76,0.0,252.65
1996-07-08,554.54,555.67,550.09,554.45,0.0,251.6
1996-07-05,562.98,564.59,556.19,558.93,0.0,253.63
1996-07-04,560.95,563.35,560.83,562.96,0.0,255.46
1996-07-03,558.76,561.66,557.87,560.31,0.0,254.26
1996-07-02,562.98,563.24,559.45,559.45,0.0,253.87
1996-07-01,560.96,562.82,559.43,560.03,0.0,254.13
1996-06-28,558.59,560.33,557.28,560.33,0.0,254.27
1996-06-27,558.41,560.54,556.29,556.48,0.0,252.52
1996-06-26,558.33,560.85,558.3,559.49,0.0,253.89
1996-06-25,554.66,558.17,552.71,556.53,0.0,252.54
1996-06-24,554.55,554.95,552.19,554.49,0.0,251.62
1996-06-21,552.35,555.25,551.48,554.11,0.0,251.45
1996-06-20,559.1,559.1,553.98,554.89,0.0,251.8
1996-06-19,562.85,563.83,557.52,558.1,0.0,253.26
1996-06-18,561.34,564.3,561.12,563.95,0.0,255.91
1996-06-17,558.82,562.25,558.69,561.07,0.0,254.6
1996-06-14,558.14,561.59,557.12,558.3,0.0,253.35
1996-06-13,566.36,566.44,561.57,561.57,0.0,254.83
1996-06-12,570.2,570.64,568.27,569.58,0.0,258.47
1996-06-11,569.44,570.21,567.43,570.19,0.0,258.74
1996-06-10,567.26,570.61,566.47,570.31,0.0,258.8
1996-06-07,571.03,571.94,562.97,565.51,0.0,256.62
1996-06-06,571.97,572.5,569.36,571.76,0.0,259.45
1996-06-05,569.7,570.97,566.97,570.69,0.0,258.97
1996-06-04,569.99,571.27,566.58,568.61,0.0,258.03
1996-06-03,569.54,571.75,568.57,569.2,0.0,258.29
1996-05-31,567.02,570.92,567.02,570.09,0.0,258.7
1996-05-30,564.9,567.5,564.54,565.03,0.0,256.4
1996-05-29,567.51,570.09,566.72,566.72,0.0,257.17
1996-05-28,566.03,569.25,565.71,568.1,0.0,257.79
1996-05-24,563.06,564.92,562.7,564.28,0.0,256.06
1996-05-23,563.03,565.19,562.71,563.8,0.0,255.84
1996-05-22,561.86,562.12,559.23,561.31,0.0,254.71
1996-05-21,561.14,562.06,559.93,561.84,0.0,254.95
1996-05-20,555.45,559.04,554.76,558.18,0.0,253.29
1996-05-17,555.83,556.07,552.44,554.2,0.0,251.49
1996-05-15,559.46,560.0,556.74,558.93,0.0,253.63
1996-05-14,558.8,559.56,556.39,557.91,0.0,253.17
1996-05-13,556.49,558.34,554.81,555.67,0.0,252.15
1996-05-10,553.95,554.92,548.95,554.91,0.0,251.81
1996-05-09,553.66,555.73,552.41,555.65,0.0,252.14
1996-05-08,557.9,558.26,549.99,551.56,0.0,250.29
1996-05-07,560.03,562.05,558.66,559.59,0.0,253.93
1996-05-06,552.07,560.06,551.9,559.82,0.0,254.04
1996-05-03,553.49,554.78,547.88,554.17,0.0,251.47
1996-05-02,557.23,560.82,556.31,558.28,0.0,253.34
1996-05-01,554.55,556.94,554.38,555.72,0.0,252.18
1996-04-29,553.36,556.07,553.27,554.6,0.0,251.67
1996-04-26,551.59,553.25,549.13,553.25,0.0,251.06
1996-04-25,554.01,555.66,551.11,551.33,0.0,250.18
1996-04-24,553.34,556.55,552.74,553.88,0.0,251.34
1996-04-23,552.39,554.36,551.55,552.25,0.0,250.6
1996-04-22,548.99,554.55,548.61,552.33,0.0,250.64
1996-04-19,544.04,547.78,543.82,546.66,0.0,248.06
1996-04-18,543.47,545.78,542.85,543.56,0.0,246.66
1996-04-17,548.39,548.73,544.82,545.68,0.0,247.62
1996-04-16,550.32,550.49,547.89,548.23,0.0,248.78
1996-04-15,545.55,549.14,544.85,549.0,0.0,249.13
1996-04-12,543.68,544.52,539.81,541.9,0.0,245.9
1996-04-11,542.08,545.41,541.94,543.26,0.0,246.52
1996-04-10,540.33,544.83,540.2,544.77,0.0,247.21
1996-04-09,533.1,539.82,532.81,537.08,0.0,243.72
1996-04-04,535.05,537.25,534.32,536.93,0.0,243.65
1996-04-03,538.38,538.59,533.92,534.35,0.0,242.48
1996-04-02,538.58,538.96,535.99,537.49,0.0,243.9
1996-04-01,532.6,537.43,532.6,537.28,0.0,243.81
1996-03-29,529.35,531.68,528.71,531.65,0.0,241.25
1996-03-28,527.95,529.46,525.69,526.88,0.0,239.09
1996-03-27,527.88,529.94,527.48,529.11,0.0,240.1
1996-03-26,526.7,527.45,525.17,525.58,0.0,238.5
1996-03-25,529.8,530.89,526.15,527.48,0.0,239.36
1996-03-22,525.81,528.91,524.59,528.2,0.0,239.69
1996-03-21,526.2,528.49,525.74,527.21,0.0,239.24
1996-03-20,524.43,527.72,523.98,527.72,0.0,239.47
1996-03-19,528.36,528.4,524.86,527.93,0.0,239.57
1996-03-18,519.09,524.82,518.43,524.82,0.0,238.15
1996-03-15,521.32,521.77,517.11,520.18,0.0,236.05
1996-03-14,515.04,520.57,514.64,520.55,0.0,236.22
1996-03-13,512.32,515.44,510.52,514.34,0.0,233.4
1996-03-12,511.31,513.4,510.16,510.17,0.0,231.51
1996-03-11,505.72,508.53,502.38,507.69,0.0,230.38
1996-03-08,520.4,521.4,511.7,514.29,0.0,233.38
1996-03-07,517.32,519.75,516.33,519.34,0.0,235.67
1996-03-06,519.8,519.8,516.67,518.23,0.0,235.16
1996-03-05,521.86,522.84,517.89,519.18,0.0,235.59
1996-03-04,517.99,520.06,517.48,519.05,0.0,235.54
1996-03-01,514.74,518.67,514.74,516.59,0.0,234.42
1996-02-29,515.14,515.86,511.52,513.22,0.0,232.89
1996-02-28,510.65,513.99,510.22,512.8,0.0,232.7
1996-02-27,505.15,509.43,504.58,507.6,0.0,230.34
1996-02-26,509.15,509.94,507.16,507.26,0.0,230.19
1996-02-23,511.88,512.35,510.23,510.6,0.0,231.7
1996-02-22,507.0,508.58,506.04,507.5,0.0,230.29
1996-02-21,498.08,504.61,498.05,503.94,0.0,228.68
1996-02-20,503.2,503.62,496.27,499.67,0.0,226.74
1996-02-19,504.1,506.14,502.74,502.74,0.0,228.13
1996-02-16,509.79,515.69,508.56,508.56,0.0,230.78
1996-02-15,511.19,512.59,507.82,511.16,0.0,231.96
1996-02-14,509.72,515.56,509.65,510.73,0.0,231.76
1996-02-13,505.26,510.58,504.92,509.99,0.0,231.42
1996-02-12,500.85,504.26,498.27,503.55,0.0,228.5
1996-02-09,501.49,502.6,498.28,501.99,0.0,227.79
1996-02-08,506.49,506.77,501.49,501.72,0.0,227.67
1996-02-07,505.03,506.49,504.19,504.81,0.0,229.07
1996-02-06,499.65,502.85,499.65,502.73,0.0,228.13
1996-02-05,501.18,502.29,496.14,498.37,0.0,226.15
1996-02-02,503.92,505.47,502.74,504.59,0.0,228.97
1996-02-01,502.44,505.11,499.75,503.74,0.0,228.59
1996-01-31,504.88,505.64,501.84,503.38,0.0,228.42
1996-01-30,505.69,505.91,501.06,502.74,0.0,228.13
1996-01-29,508.03,508.43,504.75,505.61,0.0,229.44
1996-01-26,507.8,508.38,503.41,506.46,0.0,229.82
1996-01-25,510.15,510.66,507.02,508.01,0.0,230.53
1996-01-24,506.18,508.73,505.89,508.69,0.0,230.83
1996-01-23,507.76,507.77,504.3,504.8,0.0,229.07
1996-01-22,511.57,511.64,508.09,508.43,0.0,230.72
1996-01-19,506.68,509.22,505.12,508.58,0.0,230.78
1996-01-18,505.36,505.69,503.57,504.93,0.0,229.13
1996-01-17,506.74,507.2,503.28,505.0,0.0,229.16
1996-01-16,501.17,504.78,501.17,504.56,0.0,228.96
1996-01-15,502.74,504.41,501.08,501.77,0.0,227.69
1996-01-12,500.75,504.98,499.94,502.81,0.0,228.17
1996-01-11,494.9,500.4,494.56,498.78,0.0,226.34
1996-01-10,496.38,500.69,496.37,499.21,0.0,226.53
1996-01-09,504.9,505.73,500.34,500.89,0.0,227.3
1996-01-08,499.24,503.66,499.24,503.61,0.0,228.53
1996-01-05,498.09,499.09,495.94,497.57,0.0,225.79
1996-01-04,500.34,502.1,498.63,501.1,0.0,227.39
1996-01-03,497.98,500.61,497.51,499.41,0.0,226.62
1996-01-02,487.72,495.24,487.15,495.24,0.0,224.73
1995-12-28,486.52,486.82,483.56,485.35,0.0,220.24
1995-12-27,481.47,485.71,481.06,485.02,0.0,220.09
1995-12-26,481.51,482.77,480.64,481.52,0.0,218.51
1995-12-22,481.51,482.77,480.64,481.52,0.0,218.51
1995-12-21,478.64,480.83,478.07,480.36,0.0,217.98
1995-12-20,475.44,480.61,474.96,480.61,0.0,218.09
1995-12-19,469.7,473.18,467.82,472.51,0.0,214.42
1995-12-18,476.84,477.9,473.69,474.25,0.0,215.21
1995-12-15,475.71,477.15,474.31,477.09,0.0,216.5
1995-12-14,480.28,481.25,478.31,478.7,0.0,217.23
1995-12-13,479.09,479.45,477.27,478.03,0.0,216.92
1995-12-12,481.21,481.62,478.67,479.04,0.0,217.38
1995-12-11,478.46,480.68,478.39,479.27,0.0,217.48
1995-12-08,476.67,479.82,475.79,478.38,0.0,217.08
1995-12-07,481.36,481.89,475.97,477.03,0.0,216.47
1995-12-06,483.05,483.77,480.34,481.98,0.0,218.71
1995-12-05,479.76,481.97,479.32,481.86,0.0,218.66
1995-12-04,476.58,478.99,476.07,477.88,0.0,216.85
1995-12-01,478.43,478.64,476.21,477.77,0.0,216.8
1995-11-30,477.24,478.93,475.22,478.11,0.0,216.96
1995-11-29,475.98,477.3,475.3,477.22,0.0,216.55
1995-11-28,476.32,476.38,472.93,473.85,0.0,215.02
1995-11-27,468.43,475.62,468.37,475.62,0.0,215.83
1995-11-24,465.51,468.49,465.36,467.37,0.0,212.08
1995-11-23,461.96,465.16,461.64,463.99,0.0,210.55
1995-11-22,463.09,463.09,459.75,462.17,0.0,209.72
1995-11-21,463.12,464.19,460.76,461.3,0.0,209.33
1995-11-20,463.26,464.84,462.4,463.51,0.0,210.33
1995-11-17,460.2,460.41,458.39,460.41,0.0,208.93
1995-11-16,460.78,462.05,459.2,460.23,0.0,208.84
1995-11-15,457.05,460.58,457.05,459.01,0.0,208.29
1995-11-14,457.66,459.88,457.65,458.82,0.0,208.2
1995-11-13,454.94,458.08,454.94,457.41,0.0,207.56
1995-11-10,452.57,454.75,452.09,454.75,0.0,206.36
1995-11-09,453.94,455.71,452.66,452.72,0.0,205.44
1995-11-08,450.36,451.5,449.38,451.31,0.0,204.8
1995-11-07,452.23,453.94,451.0,452.17,0.0,205.19
1995-11-06,455.89,456.11,453.32,453.32,0.0,205.71
1995-11-03,455.81,456.76,454.54,455.65,0.0,206.77
1995-11-02,454.74,456.02,452.53,454.02,0.0,206.03
1995-11-01,452.62,456.27,451.59,456.1,0.0,206.97
1995-10-31,448.87,453.56,448.48,453.56,0.0,205.82
1995-10-30,448.52,449.86,447.6,447.93,0.0,203.26
1995-10-27,444.63,446.64,442.84,444.51,0.0,201.71
1995-10-26,451.49,453.41,448.05,448.39,0.0,203.47
1995-10-25,452.84,456.92,452.71,455.23,0.0,206.58
1995-10-24,448.68,453.61,448.58,452.56,0.0,205.36
1995-10-23,451.7,452.29,448.65,449.17,0.0,203.83
1995-10-20,455.72,456.71,454.28,454.85,0.0,206.4
1995-10-19,457.07,457.2,454.93,456.48,0.0,207.14
1995-10-18,457.04,459.96,456.34,457.77,0.0,207.73
1995-10-17,459.47,460.07,456.19,456.57,0.0,207.18
1995-10-16,460.23,460.23,458.67,459.15,0.0,208.35
1995-10-13,459.92,461.58,459.56,461.4,0.0,209.38
1995-10-12,459.78,461.13,458.53,459.48,0.0,208.5
1995-10-11,455.19,459.26,455.05,457.98,0.0,207.82
1995-10-10,457.03,458.34,452.52,454.62,0.0,206.3
1995-10-09,459.98,461.16,457.11,458.46,0.0,208.04
1995-10-06,463.16,463.21,459.13,462.21,0.0,209.74
1995-10-05,463.37,464.55,462.42,462.68,0.0,209.96
1995-10-04,465.29,466.0,463.42,463.92,0.0,210.52
1995-10-03,465.01,465.65,463.47,463.8,0.0,210.46
1995-10-02,465.83,466.12,464.62,465.12,0.0,211.06
1995-09-29,462.75,466.26,461.7,466.26,0.0,211.58
1995-09-28,465.21,466.09,461.36,462.51,0.0,209.88
1995-09-27,468.14,468.39,463.09,465.05,0.0,211.03
1995-09-26,468.3,470.13,467.42,469.1,0.0,212.87
1995-09-25,466.26,467.92,464.52,465.14,0.0,211.07
1995-09-22,469.24,469.83,463.95,464.88,0.0,210.95
1995-09-21,470.41,472.96,469.85,471.14,0.0,213.79
1995-09-20,473.96,476.68,471.47,471.96,0.0,214.17
1995-09-19,471.11,474.3,470.57,472.45,0.0,214.39
1995-09-18,471.67,472.1,469.77,469.77,0.0,213.17
1995-09-15,472.44,474.48,471.05,472.72,0.0,214.51
1995-09-14,472.66,473.06,471.26,472.06,0.0,214.21
1995-09-13,470.52,471.91,469.71,471.78,0.0,214.09
1995-09-12,467.72,468.86,466.83,467.99,0.0,212.37
1995-09-11,466.32,467.82,465.85,467.41,0.0,212.1
1995-09-08,465.68,469.2,465.41,466.98,0.0,211.91
1995-09-07,469.0,469.81,465.75,466.17,0.0,211.54
1995-09-06,466.76,469.22,466.48,468.23,0.0,212.47
1995-09-05,464.4,465.78,464.11,465.29,0.0,211.14
1995-09-04,461.02,464.39,460.43,464.34,0.0,210.71
1995-09-01,458.39,460.98,457.71,460.92,0.0,209.16
1995-08-31,458.9,459.1,456.34,458.26,0.0,207.95
1995-08-30,458.53,460.17,458.23,459.34,0.0,208.44
1995-08-29,461.19,461.19,457.35,457.96,0.0,207.81
1995-08-28,463.43,463.83,460.78,461.41,0.0,209.38
1995-08-25,465.92,466.14,462.34,464.61,0.0,210.83
1995-08-24,463.54,466.02,463.01,464.49,0.0,210.78
1995-08-23,465.03,465.86,463.11,463.58,0.0,210.36
1995-08-22,463.76,465.3,463.54,464.04,0.0,210.57
1995-08-21,461.27,463.66,460.84,463.43,0.0,210.3
1995-08-18,460.29,462.95,459.92,461.55,0.0,209.44
1995-08-17,460.57,461.47,458.93,459.23,0.0,208.39
1995-08-16,464.24,464.66,460.73,460.83,0.0,209.12
1995-08-15,459.87,463.33,459.42,462.51,0.0,209.88
1995-08-14,458.66,459.02,456.91,457.98,0.0,207.82
